productId,sku,productCode,productName,category,brand,quantity,currentImageState,reasonNotMapped,recommendedFilename,suggestedFutureAction
"cmrnl05d4028ataeclbsd9xo2","FOO-000663","PC100","Hing 10gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000663.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05dt028itaec9panjkms","HOM-000067","PC100","Hit","Home Care","Hit","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HOM-000067.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05eh028qtaecisalzmty","FOO-000664","PC100","Homelite matchbox","Food Items","Homelite","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000664.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05f5028ytaecxdi1r2dr","HOM-000068","PC100","Homelite pack of 5 matchbox","Home Care","Homelite","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HOM-000068.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05ft0296taecr0n6k4wo","HOM-000069","PC100","Homelites agarbati mosquito rep.","Home Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HOM-000069.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05gh029etaecfua5w024","FOO-000665","PC100","Honitus","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000665.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05hu029utaeckz1qg2su","BAB-000026","PC100","Huggies pants L","Baby Care","Huggies","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","BAB-000026.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05ii02a2taec0dgngkwa","BAB-000027","PC100","Huggies pants XL","Baby Care","Huggies","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","BAB-000027.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05j602aataecugxm9d9m","FOO-000667","PC100","Imli","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000667.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05jv02aitaec479rhgku","HAI-000077","PC100","Indulekha oil","Hair Care","Indulekha","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HAI-000077.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05ki02aqtaecffjwgwex","HAI-000078","PC100","Indulekha pouch","Hair Care","Indulekha","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HAI-000078.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05l602aytaecs1dl2ucu","CLN-000013","PC100","Invasol toilet cleaner 500ml","Cleaning","Invasol","500 ml","Placeholder","No exact or high-confidence unique image mapping was approved.","CLN-000013.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05lu02b6taeczvas7rdq","FOO-000668","PC100","Isabgol","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000668.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05mh02betaecgf2atkw3","FOO-000669","PC100","JEERA","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000669.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05n502bmtaechtm8516y","BAB-000028","PC100","JOHNSON BABY SOAP","Baby Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","BAB-000028.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05nt02butaecsdkzafbs","SKN-000037","PC100","JOY PURE NEEM FACEWASH","Skin Care","Joy","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000037.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05oi02c2taecmd0iem3j","FOO-000670","PC100","Jabsons Peanuts Pudina 140gm","Food Items","Jabsons","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000670.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05p602cataec7hq3hgca","FOO-000671","PC100","Jabsons Peenuts spicy 140gm","Food Items","Jabsons","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000671.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05pt02citaec8886mls8","ELE-000004","PC100","Jaguar LED bulb7W","Electrical Appliances","Jaguar","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","ELE-000004.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05qi02cqtaece0sh7rhx","FOO-000672","PC100","Jaon 200gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000672.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05rv02d6taecafazoikg","FOO-000673","PC100","Jayant sos 5ltr","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000673.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05si02detaec8r7cy1h2","FOO-000674","PC100","Jeera","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000674.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05t702dmtaecxbtp0fza","FOO-000675","PC100","Jeera 100gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000675.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05tv02dutaec5zq8h81x","FOO-000676","PC100","Jeera biscuit","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000676.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05uk02e2taecw0vm25fs","FOO-000677","PC100","Jelly mazza candy","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000677.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05v802eataecua2b7105","FOO-000678","PC100","Jivo kachi ghani 1Ltr","Food Items","Jivo","1Ltr","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000678.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05vw02eitaec9kjm5wwo","FOO-000679","PC100","Jivo kachi ghani 5ltr","Food Items","Jivo","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000679.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05wk02eqtaec84s1zt77","SKN-000038","PC100","Jovees cream","Skin Care","Jovees","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000038.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05x802eytaecfrqh8wyu","SKN-000039","PC100","Joy green tea shower gel 250ml","Skin Care","Joy","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000039.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05xx02f6taecfwyxnkcu","FOO-000680","PC100","Joy mandarin & lemon shower gel 250ml","Food Items","Joy","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000680.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05yn02fetaec61vrd9or","SKN-000040","PC100","Joy skin fruit fw","Skin Care","Joy","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000040.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05zb02fmtaec6bzpint8","SKN-000041","PC100","Joy ubtan tan removal/Vitamin c face wash 150ml","Skin Care","Joy","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000041.webp","Capture or approve a product-specific image for this SKU."
"cmrnl05zy02futaechdrqh63v","SKN-000042","PC100","Just herbs body spray 150ml","Skin Care","Just Herbs","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000042.webp","Capture or approve a product-specific image for this SKU."
"cmrnl060n02g2taec4quhtfrw","POO-000012","PC100","Jyot bati","Pooja Essentials","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","POO-000012.webp","Capture or approve a product-specific image for this SKU."
"cmrnl061b02gataeczxo5p7ut","POO-000013","PC100","Jyot ghee box","Pooja Essentials","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","POO-000013.webp","Capture or approve a product-specific image for this SKU."
"cmrnl062002gitaeciri8iqe5","FOO-000681","PC100","Kaaju 250gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000681.webp","Capture or approve a product-specific image for this SKU."
"cmrnl062o02gqtaecye56w1ws","FOO-000682","PC100","Kabuli channa 1kg","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000682.webp","Capture or approve a product-specific image for this SKU."
"cmrnl063c02gytaec4hyt71bl","FOO-000683","PC100","Kabuli channa 500gm","Food Items","Unbranded","500 g","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000683.webp","Capture or approve a product-specific image for this SKU."
"cmrnl064002h6taecvgtji9ei","FOO-000684","PC100","Kali mirch 100gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000684.webp","Capture or approve a product-specific image for this SKU."
"cmrnl064q02hetaeczy362ukd","FOO-000685","PC100","Kali mirch100g/ KhasKhas50g","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000685.webp","Capture or approve a product-specific image for this SKU."
"cmrnl065d02hmtaec0bokz1pk","FOO-000686","PC100","Kali mirch20g/ Lavang10g/ Badi elachi10g/ Elachi5g","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000686.webp","Capture or approve a product-specific image for this SKU."
"cmrnl066302hutaecp0iosptq","FOO-000687","PC100","Kalinga Til oil 1ltr","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000687.webp","Capture or approve a product-specific image for this SKU."
"cmrnl066r02i2taechbn15ym9","FOO-000688","PC100","Kashmiri mirch 100g","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000688.webp","Capture or approve a product-specific image for this SKU."
"cmrnl067e02iataec8wknnw94","FOO-000689","PC100","Keo Karpin hair oil 25ml","Food Items","Keo Karpin","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000689.webp","Capture or approve a product-specific image for this SKU."
"cmrnl068302iitaecib66plxb","HAI-000080","PC100","Kesh king antihairfall conditioner 200ml","Hair Care","Kesh King","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HAI-000080.webp","Capture or approve a product-specific image for this SKU."
"cmrnl068r02iqtaechhuh79wc","HAI-000081","PC100","Kesh king shampoo 2rs","Hair Care","Kesh King","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HAI-000081.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06a402j6taecrkeruete","FOO-000690","PC100","Khajur 500gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000690.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06at02jetaecxhoxm007","FOO-000691","PC100","Khaskhas 100gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000691.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06bg02jmtaecjicugxbz","FOO-000692","PC100","Khopra","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000692.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06c502jutaec1pkzg080","FOO-000693","PC100","Kismish","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000693.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06cs02k2taecd415qpoh","FOO-000694","PC100","Kismish 250gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000694.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06dh02kataec4hnjux1z","FOO-000695","PC100","Kissan Ketchup 450g","Food Items","Kissan","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000695.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06e502kitaec7duetn06","FOO-000696","PC100","Kissan Ketchup 90g","Food Items","Kissan","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000696.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06et02kqtaect7sfuwa2","FOO-000697","PC100","Kissan jam 700g","Food Items","Kissan","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000697.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06fh02kytaec0yk8dmj8","FOO-000698","PC100","Kissan sweet and spicy 415g","Food Items","Kissan","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000698.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06g502l6taeccg3q348j","FOO-000699","PC100","Kitchen wiper","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000699.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06gt02letaecy6gpk1wa","FOO-000700","PC100","Knorr soup 10","Food Items","Knorr","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000700.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06hh02lmtaec5gs1v9jr","FOO-000701","PC100","Kumkumadi cream35gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000701.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06i602lutaec3g7shqwe","FOO-000702","PC100","Kumkumadi gel 35gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000702.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06it02m2taecx323klxk","FOO-000703","PC100","Kurkure puffcorn 52g","Food Items","Kurkure","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000703.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06jh02mataecpglf1xhp","SKN-000044","PC100","LAKME STRAWBERRY BLAST FACEWASE","Skin Care","Lakme","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000044.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06k502mitaec1gzhnvmf","SKN-000045","PC100","LOTUS FAIRNESS CREAM","Skin Care","Lotus","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000045.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06ks02mqtaec6pk6yxu7","PER-000055","PC100","Lacto calamine wipes","Personal Care","Lacto Calamine","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","PER-000055.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06lh02mytaecr6dlwliy","FOO-000704","PC100","Lahori jeera","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000704.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06m502n6taecchcweys8","SKN-000046","PC100","Lakme sun expert spf25PA++","Skin Care","Lakme","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000046.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06mu02netaec662bj2nn","FOO-000705","PC100","Lal mirch sabut 100gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000705.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06ni02nmtaeccfd8lp0x","FOO-000706","PC100","Lal mirch sabut 250gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000706.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06o602nutaec1ecqe9h3","CLN-000014","PC100","Laxman rekha","Cleaning","Laxman Rekha","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","CLN-000014.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06ou02o2taecbo702vql","FOO-000707","PC100","Lays 50rs","Food Items","Lay's","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000707.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06pj02oataeciwdy3qrf","HOM-000070","PC100","Led bulb 16W","Home Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HOM-000070.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06q702oitaec13e2se0d","SKN-000047","PC100","Lifebuoy handwash","Skin Care","Lifebuoy","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000047.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06qw02oqtaec74ac8cyf","SKN-000048","PC100","Lifebuoy set","Skin Care","Lifebuoy","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000048.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06rk02oytaecm19svh88","FOO-000708","PC100","Lijjat papad 200g","Food Items","Lijjat","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000708.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06s702p6taecwp5v29t2","HAI-000082","PC100","Lilly comb L","Hair Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HAI-000082.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06sx02petaecaecywwyg","HAI-000083","PC100","Lilly comb S","Hair Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HAI-000083.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06tk02pmtaecib2wawv4","FOO-000709","PC100","Limca/sprite/coca 750ml","Food Items","Limca","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000709.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06u902putaec3ri7c4hw","FOO-000710","PC100","Lip Balm Red","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000710.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06vl02qataec9qc1vrla","FOO-000712","PC100","Lotte Choco Pie 414","Food Items","Lotte","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000712.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06w802qitaecav2mr44r","PER-000056","PC100","Lotus apricot scrub100gm","Personal Care","Lotus","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","PER-000056.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06wx02qqtaecjzc8dbz0","SKN-000049","PC100","Lotus sunscreen spf20","Skin Care","Lotus","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000049.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06xl02qytaecndvrlbdf","FOO-000713","PC100","Lotus Éclair candy","Food Items","Lotus","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000713.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06y902r6taecr3sfglf9","HOM-000071","PC100","Luma pro 9W","Home Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HOM-000071.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06yz02retaecfgr2286c","FOO-000714","PC100","Lumapro 9w","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000714.webp","Capture or approve a product-specific image for this SKU."
"cmrnl06zs02rmtaecb6wd3td6","FOO-000715","PC100","Luvit chocwich brown","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000715.webp","Capture or approve a product-specific image for this SKU."
"cmrnl070j02rutaecsztohe6f","SKN-000050","PC100","Lux Pink soap pack of3*150gm","Skin Care","Lux","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000050.webp","Capture or approve a product-specific image for this SKU."
"cmrnl071802s2taeck9bpl7je","SKN-000051","PC100","Lux White soap pack of 3*150gm","Skin Care","Lux","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","SKN-000051.webp","Capture or approve a product-specific image for this SKU."
"cmrnl071w02sataec6sbklbtv","PER-000057","PC100","M CAFFE SHIMMER BODY WASH","Personal Care","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","PER-000057.webp","Capture or approve a product-specific image for this SKU."
"cmrnl072k02sitaecd3nv16ax","HAI-000084","PC100","MBD caterpiller kids toothbrush","Hair Care","MBD","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","HAI-000084.webp","Capture or approve a product-specific image for this SKU."
"cmrnl073802sqtaech9gq26rh","ORA-000013","PC100","MBD shiny astro assorted kids toothbrush","Oral Care","MBD","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","ORA-000013.webp","Capture or approve a product-specific image for this SKU."
"cmrnl073w02sytaectd11hf3k","FOO-000716","PC100","MBD/dabur diaper pants","Food Items","MBD","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000716.webp","Capture or approve a product-specific image for this SKU."
"cmrnl074k02t6taecpb57isn3","FOO-000717","PC100","MCVITIES BOURBON","Food Items","McVitie's","100gm","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000717.webp","Capture or approve a product-specific image for this SKU."
"cmrnl075902tetaecdde6l5qn","FOO-000718","PC100","MDH chunky chat","Food Items","MDH","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000718.webp","Capture or approve a product-specific image for this SKU."
"cmrnl075x02tmtaecisjh0qri","FOO-000719","PC100","Macroni 400g","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000719.webp","Capture or approve a product-specific image for this SKU."
"cmrnl076l02tutaecxnob9oic","FOO-000720","PC100","Magaj chota 50gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000720.webp","Capture or approve a product-specific image for this SKU."
"cmrnl077a02u2taecfe118njk","FOO-000721","PC100","Magaj mota 50gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000721.webp","Capture or approve a product-specific image for this SKU."
"cmrnl077y02uataectvvspvzw","FOO-000722","PC100","Maggi","Food Items","Maggi","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000722.webp","Capture or approve a product-specific image for this SKU."
"cmrnl078n02uitaechtvu99kl","FOO-000723","PC100","Maggi 280g","Food Items","Maggi","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000723.webp","Capture or approve a product-specific image for this SKU."
"cmrnl079c02uqtaecotbqfl8r","FOO-000724","PC100","Maggi 420gm","Food Items","Maggi","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000724.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07a102uytaec218u2bkz","FOO-000725","PC100","Maggi 560g","Food Items","Maggi","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000725.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07be02vetaec6yuvxj2j","FOO-000727","PC100","Maggi sauce hot and sweet 1kg","Food Items","Maggi","1 kg","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000727.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07c302vmtaec8tkui78o","FOO-000728","PC100","Maggi tomato sauce 485g","Food Items","Maggi","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000728.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07cs02vutaecv0ipb6jg","CLN-000015","PC100","Magikleen Phenyl 1lr","Cleaning","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","CLN-000015.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07df02w2taecaj5stjit","CLN-000016","PC100","Magikleen phenyl 5ltr","Cleaning","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","CLN-000016.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07e502wataeclorw5d2q","FOO-000729","PC100","Mah chilka 500gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000729.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07et02witaec6iuzvnsx","FOO-000730","PC100","Mah dhuli1kg","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000730.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07fi02wqtaecprgshbz8","FOO-000731","PC100","Maida","Food Items","Unbranded","1 kg","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000731.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07g502wytaecq1n79cxw","FOO-000732","PC100","Makhana","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000732.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07gu02x6taeca047im87","FOO-000733","PC100","Makhana super","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000733.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07hi02xetaecm5p9ldwl","FOO-000734","PC100","Makki aata 1kg","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000734.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07i702xmtaecina7m1c1","FOO-000735","PC100","Malkan/Masar sabut 500gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000735.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07iv02xutaecwwe3beh3","FOO-000736","PC100","Mamra badam","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000736.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07jj02y2taecmye6quoc","FOO-000737","PC100","Mashal pouch 1ltr","Food Items","Unbranded","box","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000737.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07k802yataecruqma3ps","FOO-000738","PC100","Masri daal","Food Items","Unbranded","1 kg","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000738.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07kw02yitaeccmimaefn","FOO-000739","PC100","Masri daal 500gm","Food Items","Unbranded","500 g","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000739.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07ll02yqtaec5icmcqj7","FOO-000740","PC100","Masti oye masala noodle","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000740.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07ma02yytaec4s5bzvqc","CLN-000017","PC100","Mat 5feet","Cleaning","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","CLN-000017.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07my02z6taecy0mlqs7y","CLN-000018","PC100","Max lasol/Clean key 500ml","Cleaning","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","CLN-000018.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07nm02zetaec0uwrwde4","FOO-000741","PC100","Maxo coil","Food Items","Maxo","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000741.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07ob02zmtaec53lo0e30","PER-000058","PC100","Mbd cotton buds n","Personal Care","MBD","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","PER-000058.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07oz02zutaeclyrp0g8l","FOO-000742","PC100","Mehak anardana powder 100gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000742.webp","Capture or approve a product-specific image for this SKU."
"cmrnl07po0302taecocuuy2o2","FOO-000743","PC100","Metha/namkeen 100gm","Food Items","Unbranded","1 pc","Placeholder","No exact or high-confidence unique image mapping was approved.","FOO-000743.webp","Capture or approve a product-specific image for this SKU."
